Name,ID,Genre,Popularity,Followers,Spotify URL,Nationality
Drake,3TVXtAsR1Inumwj472S9r4,canadian hip hop,95,91515313,"<a href=""https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4"" target=""_blank"">https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4</a>",American
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,art pop,89,31279067,"<a href=""https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms"" target=""_blank"">https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms</a>",American
Young Thug,50co4Is1HCEo8bhOyUWKpn,atl hip hop,85,10345138,"<a href=""https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn"" target=""_blank"">https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn</a>",American
Maroon 5,04gDigrS5kc9YWfZHwBETP,pop,86,42486161,"<a href=""https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP"" target=""_blank"">https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP</a>",American
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,hip pop,86,32208582,"<a href=""https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh"" target=""_blank"">https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh</a>",American
John Legend,5y2Xq6xcjJb2jVM54GHK3t,neo soul,76,6927459,"<a href=""https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t"" target=""_blank"">https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t</a>",American
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,neo soul,79,12028061,"<a href=""https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa"" target=""_blank"">https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa</a>",American
USHER,23zg3TcAtWQy7J6upgbUnj,atl hip hop,82,12017936,"<a href=""https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj"" target=""_blank"">https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj</a>",American
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,rap,94,32486086,"<a href=""https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY"" target=""_blank"">https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY</a>",American
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,atl hip hop,82,13257131,"<a href=""https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL"" target=""_blank"">https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL</a>",American
Khalid,6LuN9FCkKOj5PcnpouEgny,pop,85,16315398,"<a href=""https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny"" target=""_blank"">https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny</a>",American
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,rap,94,32486086,"<a href=""https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY"" target=""_blank"">https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY</a>",American
Post Malone,246dkjvS1zLTtiykXe5h60,dfw rap,93,45223325,"<a href=""https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60"" target=""_blank"">https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60</a>",American
Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,art pop,95,98924565,"<a href=""https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH"" target=""_blank"">https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH</a>",American
Halsey,26VFTg2z8YR0cCuwLzESi2,electropop,81,21684015,"<a href=""https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2"" target=""_blank"">https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2</a>",American
Cardi B,4kYSro6naA4h99UJvo89HB,pop,80,24389090,"<a href=""https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB"" target=""_blank"">https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB</a>",American
Khalid,6LuN9FCkKOj5PcnpouEgny,pop,85,16315398,"<a href=""https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny"" target=""_blank"">https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny</a>",American
Sam Smith,2wY79sveU1sp5g7SokKOiI,pop,84,24147040,"<a href=""https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI"" target=""_blank"">https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI</a>",American
Demi Lovato,6S2OmqARrzebs0tKUEyXyp,pop,78,26666807,"<a href=""https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp"" target=""_blank"">https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp</a>",American
Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,hip hop,85,5435416,"<a href=""https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq"" target=""_blank"">https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq</a>",American
Britney Spears,26dSoYclwsYLMAKD3tpOr4,dance pop,82,15127287,"<a href=""https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4"" target=""_blank"">https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4</a>",American
Lady Gaga,1HY2Jd0NmPuamShAr6KMms,art pop,89,31279067,"<a href=""https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms"" target=""_blank"">https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms</a>",American
Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,r&b,83,32331077,"<a href=""https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm"" target=""_blank"">https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm</a>",American
Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,dance pop,76,10402773,"<a href=""https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP"" target=""_blank"">https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP</a>",American
Prince Royce,3MHaV05u0io8fQbZ2XPtlC,bachata,76,7923738,"<a href=""https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC"" target=""_blank"">https://open.spotify.com/artist/3MHaV05u0io8fQbZ2XPtlC</a>",American
Bob Dylan,74ASZWbe4lXaubB36ztrGX,classic rock,73,6581808,"<a href=""https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX"" target=""_blank"">https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX</a>",American
Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,rock-and-roll,79,9807143,"<a href=""https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE"" target=""_blank"">https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE</a>",American
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,arkansas country,75,6394688,"<a href=""https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x"" target=""_blank"">https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x</a>",American
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,heartland rock,79,6499000,"<a href=""https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT"" target=""_blank"">https://open.spotify.com/artist/3eqjTLE0HfPfh78zjh6TqT</a>",American
Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,reggae,82,12607834,"<a href=""https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD"" target=""_blank"">https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD</a>",American
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,classic soul,72,3430213,"<a href=""https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok"" target=""_blank"">https://open.spotify.com/artist/7nwUJBm0HE4ZxD3f5cy5ok</a>",American
Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,motown,75,6560836,"<a href=""https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi"" target=""_blank"">https://open.spotify.com/artist/7guDJrEfX3qb6FEbdPA5qi</a>",American
James Brown,7GaxyUddsPok8BuhxN6OUW,funk,63,2181228,"<a href=""https://open.spotify.com/artist/7GaxyUddsPok8BuhxN6OUW"" target=""_blank"">https://open.spotify.com/artist/7GaxyUddsPok8BuhxN6OUW</a>",American
Ray Charles,1eYhYunlNJlDoQhtYBvPsi,adult standards,69,2345030,"<a href=""https://open.spotify.com/artist/1eYhYunlNJlDoQhtYBvPsi"" target=""_blank"">https://open.spotify.com/artist/1eYhYunlNJlDoQhtYBvPsi</a>",American
Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,acid rock,69,6815786,"<a href=""https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4"" target=""_blank"">https://open.spotify.com/artist/776Uo845nYHJpNaStv1Ds4</a>",American
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,british invasion,85,28253775,"<a href=""https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2"" target=""_blank"">https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2</a>",American
The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,album rock,80,14371182,"<a href=""https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe"" target=""_blank"">https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe</a>",American
Slipknot,05fG473iIaoy82BF1aGhL8,alternative metal,80,11665293,"<a href=""https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8"" target=""_blank"">https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8</a>",American
QueenJ,4SAUmpAfEfPV2mbFcHSY3A,,16,2547,"<a href=""https://open.spotify.com/artist/4SAUmpAfEfPV2mbFcHSY3A"" target=""_blank"">https://open.spotify.com/artist/4SAUmpAfEfPV2mbFcHSY3A</a>",American
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,permanent wave,90,53009102,"<a href=""https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU"" target=""_blank"">https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU</a>",American
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,permanent wave,90,53009102,"<a href=""https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU"" target=""_blank"">https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU</a>",American
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,82,10425364,"<a href=""https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb"" target=""_blank"">https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb</a>",American
Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,alternative metal,75,8985953,"<a href=""https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56"" target=""_blank"">https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56</a>",American
Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,glam metal,80,31625513,"<a href=""https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC"" target=""_blank"">https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC</a>",American
Nirvana,6olE6TJLqED3rqDCT0FyPh,grunge,82,20153564,"<a href=""https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh"" target=""_blank"">https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh</a>",American
Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,album rock,76,14542183,"<a href=""https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH"" target=""_blank"">https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH</a>",American
Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,album rock,79,20786673,"<a href=""https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9"" target=""_blank"">https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9</a>",American
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,album rock,82,11974208,"<a href=""https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X"" target=""_blank"">https://open.spotify.com/artist/08GQAI4eElDnROBrJRGE0X</a>",American
The Eagles,6qxSIn3anu081z3lRLO1Jf,country rock,14,41621,"<a href=""https://open.spotify.com/artist/6qxSIn3anu081z3lRLO1Jf"" target=""_blank"">https://open.spotify.com/artist/6qxSIn3anu081z3lRLO1Jf</a>",American
Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,alternative rock,84,21233644,"<a href=""https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5"" target=""_blank"">https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5</a>",American
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,alternative metal,78,11964735,"<a href=""https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD"" target=""_blank"">https://open.spotify.com/artist/7jy3rLJdDQY21OgRLCZ9sD</a>",American
Slipknot,05fG473iIaoy82BF1aGhL8,alternative metal,80,11665293,"<a href=""https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8"" target=""_blank"">https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8</a>",American
Eminem,7dGJo4pcD2V6oG8kP0tJRR,detroit hip hop,93,89643988,"<a href=""https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR"" target=""_blank"">https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR</a>",American
Outkast,1G9G7WwrXka3Z1r7aIDjI7,atl hip hop,76,2791198,"<a href=""https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7"" target=""_blank"">https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7</a>",American
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,chicago rap,92,26927847,"<a href=""https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x"" target=""_blank"">https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x</a>",American
Lil Wayne,55Aa2cqylxrFIXC767Z865,hip hop,86,15121597,"<a href=""https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865"" target=""_blank"">https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865</a>",American
Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,rap,94,32486086,"<a href=""https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY"" target=""_blank"">https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY</a>",American
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,hip pop,86,32208582,"<a href=""https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh"" target=""_blank"">https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh</a>",American
Young Thug,50co4Is1HCEo8bhOyUWKpn,atl hip hop,85,10345138,"<a href=""https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn"" target=""_blank"">https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn</a>",American
Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,g funk,83,12400787,"<a href=""https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG"" target=""_blank"">https://open.spotify.com/artist/7hJcb9fa4alzcOq3EaNPoG</a>",American
2Pac,1ZwdS5xdxEREPySFridCfh,g funk,79,18710331,"<a href=""https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh"" target=""_blank"">https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh</a>",American
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,east coast hip hop,78,10602868,"<a href=""https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb"" target=""_blank"">https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb</a>",American
NASKA,4r1DHaB2yIhddOkTF92d1d,emo rap italiano,53,88492,"<a href=""https://open.spotify.com/artist/4r1DHaB2yIhddOkTF92d1d"" target=""_blank"">https://open.spotify.com/artist/4r1DHaB2yIhddOkTF92d1d</a>",American
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,east coast hip hop,84,9384049,"<a href=""https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB"" target=""_blank"">https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB</a>",American
Missy Elliott,2wIVse2owClT7go1WT98tk,dance pop,71,2525517,"<a href=""https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk"" target=""_blank"">https://open.spotify.com/artist/2wIVse2owClT7go1WT98tk</a>",American
Aaliyah,0urTpYCsixqZwgNTkPJOJ4,contemporary r&b,68,4437321,"<a href=""https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4"" target=""_blank"">https://open.spotify.com/artist/0urTpYCsixqZwgNTkPJOJ4</a>",American
TLC,0TImkz4nPqjegtVSMZnMRq,atl hip hop,71,4067207,"<a href=""https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq"" target=""_blank"">https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq</a>",American
Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,dance pop,71,7344637,"<a href=""https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i"" target=""_blank"">https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i</a>",American
TLC,0TImkz4nPqjegtVSMZnMRq,atl hip hop,71,4067207,"<a href=""https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq"" target=""_blank"">https://open.spotify.com/artist/0TImkz4nPqjegtVSMZnMRq</a>",American
The Notorious B.I.G.,5me0Irg2ANcsgc93uaYrpb,east coast hip hop,78,10602868,"<a href=""https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb"" target=""_blank"">https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb</a>",American
50 Cent,3q7HBObVc0L8jNeTe5Gofh,east coast hip hop,84,15284696,"<a href=""https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh"" target=""_blank"">https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh</a>",American
N.W.A.,4EnEZVjo3w1cwcQYePccay,conscious hip hop,65,5856208,"<a href=""https://open.spotify.com/artist/4EnEZVjo3w1cwcQYePccay"" target=""_blank"">https://open.spotify.com/artist/4EnEZVjo3w1cwcQYePccay</a>",American
Ice Cube,3Mcii5XWf6E0lrY3Uky4cA,conscious hip hop,73,8939395,"<a href=""https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA"" target=""_blank"">https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA</a>",American
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,g funk,80,12239363,"<a href=""https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7"" target=""_blank"">https://open.spotify.com/artist/6DPYiyq5kWVQS4RGwxzPC7</a>",American
Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,east coast hip hop,67,3230512,"<a href=""https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk"" target=""_blank"">https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk</a>",American
Ms. Lauryn Hill,2Mu5NfyYm8n5iTomuKAEHl,alternative r&b,74,3034665,"<a href=""https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl"" target=""_blank"">https://open.spotify.com/artist/2Mu5NfyYm8n5iTomuKAEHl</a>",American
Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,dance pop,71,3912935,"<a href=""https://open.spotify.com/artist/1XkoF8ryArs86LZvFOkbyr"" target=""_blank"">https://open.spotify.com/artist/1XkoF8ryArs86LZvFOkbyr</a>",American
Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,dance pop,65,3962126,"<a href=""https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W"" target=""_blank"">https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W</a>",American
Céline Dion,4S9EykWXhStSc15wEx8QFK,canadian pop,77,8721696,"<a href=""https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK"" target=""_blank"">https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK</a>",American
Shania Twain,5e4Dhzv426EvQe3aDb64jL,canadian country,73,3104906,"<a href=""https://open.spotify.com/artist/5e4Dhzv426EvQe3aDb64jL"" target=""_blank"">https://open.spotify.com/artist/5e4Dhzv426EvQe3aDb64jL</a>",American
Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,arkansas country,75,6394688,"<a href=""https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x"" target=""_blank"">https://open.spotify.com/artist/6kACVPfCOnqzgfEF5ryl0x</a>",American
Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,classic country pop,75,2581006,"<a href=""https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU"" target=""_blank"">https://open.spotify.com/artist/32vWCbZh0xZ4o9gkz4PsEU</a>",American
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,classic country pop,71,2281973,"<a href=""https://open.spotify.com/artist/5W5bDNCqJ1jbCgTxDD0Cb3"" target=""_blank"">https://open.spotify.com/artist/5W5bDNCqJ1jbCgTxDD0Cb3</a>",American
Tim McGraw,6roFdX1y5BYSbp60OTJWMd,contemporary country,74,4609779,"<a href=""https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd"" target=""_blank"">https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd</a>",American
Faith Hill,25NQNriVT2YbSW80ILRWJa,contemporary country,62,1860580,"<a href=""https://open.spotify.com/artist/25NQNriVT2YbSW80ILRWJa"" target=""_blank"">https://open.spotify.com/artist/25NQNriVT2YbSW80ILRWJa</a>",American
Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,classic oklahoma country,71,5980894,"<a href=""https://open.spotify.com/artist/4xFUf1FHVy696Q1JQZMTRj"" target=""_blank"">https://open.spotify.com/artist/4xFUf1FHVy696Q1JQZMTRj</a>",American
Garth Brooks,4BclNkZtAUq1YrYNzye3N7,classic oklahoma country,54,1289044,"<a href=""https://open.spotify.com/artist/4BclNkZtAUq1YrYNzye3N7"" target=""_blank"">https://open.spotify.com/artist/4BclNkZtAUq1YrYNzye3N7</a>",American
Édith Piaf,1WPcVNert9hn7mHsPKDn7j,chanson,63,1156600,"<a href=""https://open.spotify.com/artist/1WPcVNert9hn7mHsPKDn7j"" target=""_blank"">https://open.spotify.com/artist/1WPcVNert9hn7mHsPKDn7j</a>",French
Charles Aznavour,2hgP9Ap2tc10R5jrQaEpMT,chanson,65,1467085,"<a href=""https://open.spotify.com/artist/2hgP9Ap2tc10R5jrQaEpMT"" target=""_blank"">https://open.spotify.com/artist/2hgP9Ap2tc10R5jrQaEpMT</a>",French
Serge Gainsbourg,01C9OoXDvCKkGcf735Tcfo,chanson,56,568696,"<a href=""https://open.spotify.com/artist/01C9OoXDvCKkGcf735Tcfo"" target=""_blank"">https://open.spotify.com/artist/01C9OoXDvCKkGcf735Tcfo</a>",French
Jacques Brel,4RN2vlFWepLa46qQIU2PHs,belgian singer-songwriter,55,790653,"<a href=""https://open.spotify.com/artist/4RN2vlFWepLa46qQIU2PHs"" target=""_blank"">https://open.spotify.com/artist/4RN2vlFWepLa46qQIU2PHs</a>",French
Johnny Hallyday,2HALYSe657tNJ1iKVXP2xA,chanson,60,1349846,"<a href=""https://open.spotify.com/artist/2HALYSe657tNJ1iKVXP2xA"" target=""_blank"">https://open.spotify.com/artist/2HALYSe657tNJ1iKVXP2xA</a>",French
Dalida,04aQfpx1U1WQEJkrvGs4ig,chanson,60,518628,"<a href=""https://open.spotify.com/artist/04aQfpx1U1WQEJkrvGs4ig"" target=""_blank"">https://open.spotify.com/artist/04aQfpx1U1WQEJkrvGs4ig</a>",French
Carla Bruni,1HVwzNriKEjaeE06okqSpx,chanson,60,542596,"<a href=""https://open.spotify.com/artist/1HVwzNriKEjaeE06okqSpx"" target=""_blank"">https://open.spotify.com/artist/1HVwzNriKEjaeE06okqSpx</a>",French
Zaz,1mbgj8ERPs8lWi7t5cYrdy,chanson,64,1564969,"<a href=""https://open.spotify.com/artist/1mbgj8ERPs8lWi7t5cYrdy"" target=""_blank"">https://open.spotify.com/artist/1mbgj8ERPs8lWi7t5cYrdy</a>",French
Mylène Farmer,0e04xgVBPU6mE2QkSHlufD,chanson,56,564966,"<a href=""https://open.spotify.com/artist/0e04xgVBPU6mE2QkSHlufD"" target=""_blank"">https://open.spotify.com/artist/0e04xgVBPU6mE2QkSHlufD</a>",French
GIMS,0GOx72r5AAEKRGQFn3xqXK,french hip hop,79,4719809,"<a href=""https://open.spotify.com/artist/0GOx72r5AAEKRGQFn3xqXK"" target=""_blank"">https://open.spotify.com/artist/0GOx72r5AAEKRGQFn3xqXK</a>",French
Charles Trenet,4a16JEaHldo5vZuRojtGTZ,chanson,49,135574,"<a href=""https://open.spotify.com/artist/4a16JEaHldo5vZuRojtGTZ"" target=""_blank"">https://open.spotify.com/artist/4a16JEaHldo5vZuRojtGTZ</a>",French
Vanessa Paradis,1FmxE030Xe2H8Bn9bdv6Pd,chanson,58,327501,"<a href=""https://open.spotify.com/artist/1FmxE030Xe2H8Bn9bdv6Pd"" target=""_blank"">https://open.spotify.com/artist/1FmxE030Xe2H8Bn9bdv6Pd</a>",French
Alizée,53deL58uye6fCqRK4COtR4,,52,219712,"<a href=""https://open.spotify.com/artist/53deL58uye6fCqRK4COtR4"" target=""_blank"">https://open.spotify.com/artist/53deL58uye6fCqRK4COtR4</a>",French
Indochine,7knmbOGe07k85GmK50vACB,chanson,60,1126109,"<a href=""https://open.spotify.com/artist/7knmbOGe07k85GmK50vACB"" target=""_blank"">https://open.spotify.com/artist/7knmbOGe07k85GmK50vACB</a>",French
M. Pokora,6euPnGzBlDysAC5ecVguNZ,french pop,54,847222,"<a href=""https://open.spotify.com/artist/6euPnGzBlDysAC5ecVguNZ"" target=""_blank"">https://open.spotify.com/artist/6euPnGzBlDysAC5ecVguNZ</a>",French
Kendji Girac,4IS4EyXNmiI2w5SRCjMtEF,french pop,62,2066282,"<a href=""https://open.spotify.com/artist/4IS4EyXNmiI2w5SRCjMtEF"" target=""_blank"">https://open.spotify.com/artist/4IS4EyXNmiI2w5SRCjMtEF</a>",French
Céline Dion,4S9EykWXhStSc15wEx8QFK,canadian pop,77,8721696,"<a href=""https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK"" target=""_blank"">https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK</a>",French
David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,big room,90,26108199,"<a href=""https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai"" target=""_blank"">https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai</a>",French
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,electro,81,10112570,"<a href=""https://open.spotify.com/artist/4tZwfgrHOc3mvqYlEYSvVi"" target=""_blank"">https://open.spotify.com/artist/4tZwfgrHOc3mvqYlEYSvVi</a>",French
Phoenix,53Thxvlr6imD5y3lxouOu4,romanian rock,35,20734,"<a href=""https://open.spotify.com/artist/53Thxvlr6imD5y3lxouOu4"" target=""_blank"">https://open.spotify.com/artist/53Thxvlr6imD5y3lxouOu4</a>",French
