Titolo,ID,Durata,Spotify URL,URI,Album
DANTE - il profeta,3PUGrLhkkKPyZ3nJsOqUyd,1.7,"<a href=""https://open.spotify.com/track/3PUGrLhkkKPyZ3nJsOqUyd"" target=""_blank"">https://open.spotify.com/track/3PUGrLhkkKPyZ3nJsOqUyd</a>",3PUGrLhkkKPyZ3nJsOqUyd,Effetto notte (L'alba)
RAY LIOTTA - goodfellas,2ghK72VHQzKy3olZWsrwQ7,3.07,"<a href=""https://open.spotify.com/track/2ghK72VHQzKy3olZWsrwQ7"" target=""_blank"">https://open.spotify.com/track/2ghK72VHQzKy3olZWsrwQ7</a>",2ghK72VHQzKy3olZWsrwQ7,Effetto notte (L'alba)
HUMBLE - sicario,5TErXNNFfMHNGlRqojsSZ4,2.72,"<a href=""https://open.spotify.com/track/5TErXNNFfMHNGlRqojsSZ4"" target=""_blank"">https://open.spotify.com/track/5TErXNNFfMHNGlRqojsSZ4</a>",5TErXNNFfMHNGlRqojsSZ4,Effetto notte (L'alba)
JOE PESCI & DE NIRO - casinò,0KH2L2BYgLYo6rU0K7olHf,2.62,"<a href=""https://open.spotify.com/track/0KH2L2BYgLYo6rU0K7olHf"" target=""_blank"">https://open.spotify.com/track/0KH2L2BYgLYo6rU0K7olHf</a>",0KH2L2BYgLYo6rU0K7olHf,Effetto notte (L'alba)
NOI SIAMO LEGGENDA - chronicle,0Mxc73SQ18HsxBchzQNxXB,2.64,"<a href=""https://open.spotify.com/track/0Mxc73SQ18HsxBchzQNxXB"" target=""_blank"">https://open.spotify.com/track/0Mxc73SQ18HsxBchzQNxXB</a>",0Mxc73SQ18HsxBchzQNxXB,Effetto notte (L'alba)
PACINO - the godfather,3heACWPkfMIHbSlKm1qm92,2.04,"<a href=""https://open.spotify.com/track/3heACWPkfMIHbSlKm1qm92"" target=""_blank"">https://open.spotify.com/track/3heACWPkfMIHbSlKm1qm92</a>",3heACWPkfMIHbSlKm1qm92,Effetto notte (L'alba)
ON FIRE - paid in full,0a1LviwPaUF5qeRwTMoK6F,2.93,"<a href=""https://open.spotify.com/track/0a1LviwPaUF5qeRwTMoK6F"" target=""_blank"">https://open.spotify.com/track/0a1LviwPaUF5qeRwTMoK6F</a>",0a1LviwPaUF5qeRwTMoK6F,Effetto notte (L'alba)
COL CUORE IN GOLA - lords of dogtown,0uT4tGDxgQAEvwdHfhScTy,3.14,"<a href=""https://open.spotify.com/track/0uT4tGDxgQAEvwdHfhScTy"" target=""_blank"">https://open.spotify.com/track/0uT4tGDxgQAEvwdHfhScTy</a>",0uT4tGDxgQAEvwdHfhScTy,Effetto notte (L'alba)
VISCERALE - closer,6Xb1R7J9T0A3GS6QHcCryW,3.07,"<a href=""https://open.spotify.com/track/6Xb1R7J9T0A3GS6QHcCryW"" target=""_blank"">https://open.spotify.com/track/6Xb1R7J9T0A3GS6QHcCryW</a>",6Xb1R7J9T0A3GS6QHcCryW,Effetto notte (L'alba)
MASERATI - the wolf of wall street,3KN5SGCLAgoChv6EUqMSew,2.27,"<a href=""https://open.spotify.com/track/3KN5SGCLAgoChv6EUqMSew"" target=""_blank"">https://open.spotify.com/track/3KN5SGCLAgoChv6EUqMSew</a>",3KN5SGCLAgoChv6EUqMSew,Effetto notte (L'alba)
LONTANO - carlito's way,2Vc2Dm5aJcNgzriRdiqisu,2.78,"<a href=""https://open.spotify.com/track/2Vc2Dm5aJcNgzriRdiqisu"" target=""_blank"">https://open.spotify.com/track/2Vc2Dm5aJcNgzriRdiqisu</a>",2Vc2Dm5aJcNgzriRdiqisu,Effetto notte (L'alba)
ALBICOCCA - lolita,4yKtUFkQwefLdwNqcjRYYn,2.71,"<a href=""https://open.spotify.com/track/4yKtUFkQwefLdwNqcjRYYn"" target=""_blank"">https://open.spotify.com/track/4yKtUFkQwefLdwNqcjRYYn</a>",4yKtUFkQwefLdwNqcjRYYn,Effetto notte (L'alba)
BIG BANG - upside down,2yOkpbhcXNBRJ5EFz7CDXh,3.3,"<a href=""https://open.spotify.com/track/2yOkpbhcXNBRJ5EFz7CDXh"" target=""_blank"">https://open.spotify.com/track/2yOkpbhcXNBRJ5EFz7CDXh</a>",2yOkpbhcXNBRJ5EFz7CDXh,Effetto notte (L'alba)
TOXIC - trainspotting,29h7Lil8HQ6Ao4Q7Z3Gzfh,3.0,"<a href=""https://open.spotify.com/track/29h7Lil8HQ6Ao4Q7Z3Gzfh"" target=""_blank"">https://open.spotify.com/track/29h7Lil8HQ6Ao4Q7Z3Gzfh</a>",29h7Lil8HQ6Ao4Q7Z3Gzfh,Effetto notte (L'alba)
SONNY - city of god,68cwwkL2nEBwSiBbSMy8BM,3.18,"<a href=""https://open.spotify.com/track/68cwwkL2nEBwSiBbSMy8BM"" target=""_blank"">https://open.spotify.com/track/68cwwkL2nEBwSiBbSMy8BM</a>",68cwwkL2nEBwSiBbSMy8BM,Effetto notte (L'alba)
MC DRIVE - la haine,5SWTqe2KYmxXzqcPXgkAEQ,3.0,"<a href=""https://open.spotify.com/track/5SWTqe2KYmxXzqcPXgkAEQ"" target=""_blank"">https://open.spotify.com/track/5SWTqe2KYmxXzqcPXgkAEQ</a>",5SWTqe2KYmxXzqcPXgkAEQ,Effetto notte (L'alba)
SENZ'ANIMA - nikita,7eXYwMRYIWKbiKFPb6OwSY,3.22,"<a href=""https://open.spotify.com/track/7eXYwMRYIWKbiKFPb6OwSY"" target=""_blank"">https://open.spotify.com/track/7eXYwMRYIWKbiKFPb6OwSY</a>",7eXYwMRYIWKbiKFPb6OwSY,Effetto notte (L'alba)
ATTORI DI STRADA - ragazzi fuori,719zWT70t0XWcj8w0HVM5d,3.51,"<a href=""https://open.spotify.com/track/719zWT70t0XWcj8w0HVM5d"" target=""_blank"">https://open.spotify.com/track/719zWT70t0XWcj8w0HVM5d</a>",719zWT70t0XWcj8w0HVM5d,Effetto notte (L'alba)
BEL FINALE - the butterfly effect,2uSqf1v3F4c6qG1bMbT1Gd,3.1,"<a href=""https://open.spotify.com/track/2uSqf1v3F4c6qG1bMbT1Gd"" target=""_blank"">https://open.spotify.com/track/2uSqf1v3F4c6qG1bMbT1Gd</a>",2uSqf1v3F4c6qG1bMbT1Gd,Effetto notte (L'alba)
PACINO - the godfather,0DJJkaSRugtaqVjWOItGn0,2.04,"<a href=""https://open.spotify.com/track/0DJJkaSRugtaqVjWOItGn0"" target=""_blank"">https://open.spotify.com/track/0DJJkaSRugtaqVjWOItGn0</a>",0DJJkaSRugtaqVjWOItGn0,Effetto notte
ON FIRE - paid in full,2pGbOFiWVwZaTq3iKi5sGb,2.93,"<a href=""https://open.spotify.com/track/2pGbOFiWVwZaTq3iKi5sGb"" target=""_blank"">https://open.spotify.com/track/2pGbOFiWVwZaTq3iKi5sGb</a>",2pGbOFiWVwZaTq3iKi5sGb,Effetto notte
COL CUORE IN GOLA - lords of dogtown,2ypcWaliFPJ9c3JeWMqi1w,3.14,"<a href=""https://open.spotify.com/track/2ypcWaliFPJ9c3JeWMqi1w"" target=""_blank"">https://open.spotify.com/track/2ypcWaliFPJ9c3JeWMqi1w</a>",2ypcWaliFPJ9c3JeWMqi1w,Effetto notte
VISCERALE - closer,7bgJm5Z7EpvXRMdysiUjCj,3.07,"<a href=""https://open.spotify.com/track/7bgJm5Z7EpvXRMdysiUjCj"" target=""_blank"">https://open.spotify.com/track/7bgJm5Z7EpvXRMdysiUjCj</a>",7bgJm5Z7EpvXRMdysiUjCj,Effetto notte
MASERATI - the wolf of wall street,3vZ3ZCdyr7jxBDKzgFtKBN,2.27,"<a href=""https://open.spotify.com/track/3vZ3ZCdyr7jxBDKzgFtKBN"" target=""_blank"">https://open.spotify.com/track/3vZ3ZCdyr7jxBDKzgFtKBN</a>",3vZ3ZCdyr7jxBDKzgFtKBN,Effetto notte
LONTANO - carlito's way,2t1dculU2L9HxEIzB00Xpk,2.78,"<a href=""https://open.spotify.com/track/2t1dculU2L9HxEIzB00Xpk"" target=""_blank"">https://open.spotify.com/track/2t1dculU2L9HxEIzB00Xpk</a>",2t1dculU2L9HxEIzB00Xpk,Effetto notte
ALBICOCCA - lolita,1Bkq1PP6QZrZcpAyEnIKDy,2.71,"<a href=""https://open.spotify.com/track/1Bkq1PP6QZrZcpAyEnIKDy"" target=""_blank"">https://open.spotify.com/track/1Bkq1PP6QZrZcpAyEnIKDy</a>",1Bkq1PP6QZrZcpAyEnIKDy,Effetto notte
BIG BANG - upside down,6IMdD50UNZOZxGro2bgsnN,3.3,"<a href=""https://open.spotify.com/track/6IMdD50UNZOZxGro2bgsnN"" target=""_blank"">https://open.spotify.com/track/6IMdD50UNZOZxGro2bgsnN</a>",6IMdD50UNZOZxGro2bgsnN,Effetto notte
TOXIC - trainspotting,3mrtP5imQ3Mv3OQ0byI4ix,3.0,"<a href=""https://open.spotify.com/track/3mrtP5imQ3Mv3OQ0byI4ix"" target=""_blank"">https://open.spotify.com/track/3mrtP5imQ3Mv3OQ0byI4ix</a>",3mrtP5imQ3Mv3OQ0byI4ix,Effetto notte
SONNY - city of god,3knzVyYsKLWzlzdBiZPHWB,3.18,"<a href=""https://open.spotify.com/track/3knzVyYsKLWzlzdBiZPHWB"" target=""_blank"">https://open.spotify.com/track/3knzVyYsKLWzlzdBiZPHWB</a>",3knzVyYsKLWzlzdBiZPHWB,Effetto notte
MC DRIVE - la haine,6xEKlNQQ5XcUXihEQ6wON7,3.0,"<a href=""https://open.spotify.com/track/6xEKlNQQ5XcUXihEQ6wON7"" target=""_blank"">https://open.spotify.com/track/6xEKlNQQ5XcUXihEQ6wON7</a>",6xEKlNQQ5XcUXihEQ6wON7,Effetto notte
SENZ'ANIMA - nikita,39ZJEJ8KLq8yQQ1OEAdJ1W,3.22,"<a href=""https://open.spotify.com/track/39ZJEJ8KLq8yQQ1OEAdJ1W"" target=""_blank"">https://open.spotify.com/track/39ZJEJ8KLq8yQQ1OEAdJ1W</a>",39ZJEJ8KLq8yQQ1OEAdJ1W,Effetto notte
ATTORI DI STRADA - ragazzi fuori,1VTZiz4hE2YSaJZZ83N5dr,3.51,"<a href=""https://open.spotify.com/track/1VTZiz4hE2YSaJZZ83N5dr"" target=""_blank"">https://open.spotify.com/track/1VTZiz4hE2YSaJZZ83N5dr</a>",1VTZiz4hE2YSaJZZ83N5dr,Effetto notte
BEL FINALE - the butterfly effect,36IxxPEiwxT1TPRDsKXdxY,1.86,"<a href=""https://open.spotify.com/track/36IxxPEiwxT1TPRDsKXdxY"" target=""_blank"">https://open.spotify.com/track/36IxxPEiwxT1TPRDsKXdxY</a>",36IxxPEiwxT1TPRDsKXdxY,Effetto notte
Sulla luna (intro),3nKA4HNuLw8oRvjBjY116r,2.09,"<a href=""https://open.spotify.com/track/3nKA4HNuLw8oRvjBjY116r"" target=""_blank"">https://open.spotify.com/track/3nKA4HNuLw8oRvjBjY116r</a>",3nKA4HNuLw8oRvjBjY116r,L'erba cattiva (10 Years Anniversary Edition)
Cashwoman,3diNNevWuOFP00rJs51EcF,2.79,"<a href=""https://open.spotify.com/track/3diNNevWuOFP00rJs51EcF"" target=""_blank"">https://open.spotify.com/track/3diNNevWuOFP00rJs51EcF</a>",3diNNevWuOFP00rJs51EcF,L'erba cattiva (10 Years Anniversary Edition)
Parole di ghiaccio,3IR20zWyql3UyURiPs5RaB,3.73,"<a href=""https://open.spotify.com/track/3IR20zWyql3UyURiPs5RaB"" target=""_blank"">https://open.spotify.com/track/3IR20zWyql3UyURiPs5RaB</a>",3IR20zWyql3UyURiPs5RaB,L'erba cattiva (10 Years Anniversary Edition)
Dietro front (feat. Fabri Fibra),7h92cTYpnRSYpV25sixGlm,3.1,"<a href=""https://open.spotify.com/track/7h92cTYpnRSYpV25sixGlm"" target=""_blank"">https://open.spotify.com/track/7h92cTYpnRSYpV25sixGlm</a>",7h92cTYpnRSYpV25sixGlm,L'erba cattiva (10 Years Anniversary Edition)
Come un pitbull,0VeRBqohOzb3nF8KhYQwEK,3.63,"<a href=""https://open.spotify.com/track/0VeRBqohOzb3nF8KhYQwEK"" target=""_blank"">https://open.spotify.com/track/0VeRBqohOzb3nF8KhYQwEK</a>",0VeRBqohOzb3nF8KhYQwEK,L'erba cattiva (10 Years Anniversary Edition)
Ognuno per sè (feat. Guè),1pegcvjD0vrZrHUOmiifUA,3.14,"<a href=""https://open.spotify.com/track/1pegcvjD0vrZrHUOmiifUA"" target=""_blank"">https://open.spotify.com/track/1pegcvjD0vrZrHUOmiifUA</a>",1pegcvjD0vrZrHUOmiifUA,L'erba cattiva (10 Years Anniversary Edition)
L'erba cattiva,4hoyFHWi1812CUl4FCFVXt,3.81,"<a href=""https://open.spotify.com/track/4hoyFHWi1812CUl4FCFVXt"" target=""_blank"">https://open.spotify.com/track/4hoyFHWi1812CUl4FCFVXt</a>",4hoyFHWi1812CUl4FCFVXt,L'erba cattiva (10 Years Anniversary Edition)
Cocktailz (feat. G. Soave & Duellz),3k3LP2DUyT9mDhaaZNcob9,3.41,"<a href=""https://open.spotify.com/track/3k3LP2DUyT9mDhaaZNcob9"" target=""_blank"">https://open.spotify.com/track/3k3LP2DUyT9mDhaaZNcob9</a>",3k3LP2DUyT9mDhaaZNcob9,L'erba cattiva (10 Years Anniversary Edition)
Nice pic,6xb8eMUgjdELMBcNM96va4,3.09,"<a href=""https://open.spotify.com/track/6xb8eMUgjdELMBcNM96va4"" target=""_blank"">https://open.spotify.com/track/6xb8eMUgjdELMBcNM96va4</a>",6xb8eMUgjdELMBcNM96va4,L'erba cattiva (10 Years Anniversary Edition)
Nei guai (feat. Tormento),2CGvZZnXy6TfrJ4PBKdK86,3.15,"<a href=""https://open.spotify.com/track/2CGvZZnXy6TfrJ4PBKdK86"" target=""_blank"">https://open.spotify.com/track/2CGvZZnXy6TfrJ4PBKdK86</a>",2CGvZZnXy6TfrJ4PBKdK86,L'erba cattiva (10 Years Anniversary Edition)
Giusto o sbagliato,4ve1unJ2E520POuHUU7654,3.15,"<a href=""https://open.spotify.com/track/4ve1unJ2E520POuHUU7654"" target=""_blank"">https://open.spotify.com/track/4ve1unJ2E520POuHUU7654</a>",4ve1unJ2E520POuHUU7654,L'erba cattiva (10 Years Anniversary Edition)
Il mondo dei grandi (feat. Marracash),3hBnQj5DVAtVJNELFf76nY,3.76,"<a href=""https://open.spotify.com/track/3hBnQj5DVAtVJNELFf76nY"" target=""_blank"">https://open.spotify.com/track/3hBnQj5DVAtVJNELFf76nY</a>",3hBnQj5DVAtVJNELFf76nY,L'erba cattiva (10 Years Anniversary Edition)
Tutto quello che ho (feat. Fabio De Martino),3JhTUTLtKUQh5bYmok1xHd,4.62,"<a href=""https://open.spotify.com/track/3JhTUTLtKUQh5bYmok1xHd"" target=""_blank"">https://open.spotify.com/track/3JhTUTLtKUQh5bYmok1xHd</a>",3JhTUTLtKUQh5bYmok1xHd,L'erba cattiva (10 Years Anniversary Edition)
Il peggiore,7LWFSqziGBYESZBn0IUowP,3.44,"<a href=""https://open.spotify.com/track/7LWFSqziGBYESZBn0IUowP"" target=""_blank"">https://open.spotify.com/track/7LWFSqziGBYESZBn0IUowP</a>",7LWFSqziGBYESZBn0IUowP,L'erba cattiva (10 Years Anniversary Edition)
Di.Enne.A.,6gAaLEX4dEAKNlyiysstms,4.23,"<a href=""https://open.spotify.com/track/6gAaLEX4dEAKNlyiysstms"" target=""_blank"">https://open.spotify.com/track/6gAaLEX4dEAKNlyiysstms</a>",6gAaLEX4dEAKNlyiysstms,L'erba cattiva (10 Years Anniversary Edition)
Qualche sasso,0ON7cT98E4H7Rh4dzfvKCa,2.13,"<a href=""https://open.spotify.com/track/0ON7cT98E4H7Rh4dzfvKCa"" target=""_blank"">https://open.spotify.com/track/0ON7cT98E4H7Rh4dzfvKCa</a>",0ON7cT98E4H7Rh4dzfvKCa,"Keta Music, Vol. 3"
No police no problem (feat. J. Lord),4VrigPWWuXhToLQnHEaaXf,2.44,"<a href=""https://open.spotify.com/track/4VrigPWWuXhToLQnHEaaXf"" target=""_blank"">https://open.spotify.com/track/4VrigPWWuXhToLQnHEaaXf</a>",4VrigPWWuXhToLQnHEaaXf,"Keta Music, Vol. 3"
Morto di fame (feat. Lazza),4hqi818jHZUJIbJ6OJllGI,2.72,"<a href=""https://open.spotify.com/track/4hqi818jHZUJIbJ6OJllGI"" target=""_blank"">https://open.spotify.com/track/4hqi818jHZUJIbJ6OJllGI</a>",4hqi818jHZUJIbJ6OJllGI,"Keta Music, Vol. 3"
Psycho (feat. Rose Villain),1T0Yxsej1IIwR9Zxx676da,2.38,"<a href=""https://open.spotify.com/track/1T0Yxsej1IIwR9Zxx676da"" target=""_blank"">https://open.spotify.com/track/1T0Yxsej1IIwR9Zxx676da</a>",1T0Yxsej1IIwR9Zxx676da,"Keta Music, Vol. 3"
Notte gialla (feat. Madame),5KkH1w1g6ACMRoz1fYvWCb,3.18,"<a href=""https://open.spotify.com/track/5KkH1w1g6ACMRoz1fYvWCb"" target=""_blank"">https://open.spotify.com/track/5KkH1w1g6ACMRoz1fYvWCb</a>",5KkH1w1g6ACMRoz1fYvWCb,"Keta Music, Vol. 3"
Jam session (feat. Gemitaiz),4TN1OPvUjXlFlgSZts4uus,2.82,"<a href=""https://open.spotify.com/track/4TN1OPvUjXlFlgSZts4uus"" target=""_blank"">https://open.spotify.com/track/4TN1OPvUjXlFlgSZts4uus</a>",4TN1OPvUjXlFlgSZts4uus,"Keta Music, Vol. 3"
I soldi degli altri (feat. Jake La Furia & Montenero),2ll2BFFW0QbQJ5MGhAXZr2,2.94,"<a href=""https://open.spotify.com/track/2ll2BFFW0QbQJ5MGhAXZr2"" target=""_blank"">https://open.spotify.com/track/2ll2BFFW0QbQJ5MGhAXZr2</a>",2ll2BFFW0QbQJ5MGhAXZr2,"Keta Music, Vol. 3"
Street Movie (feat. Jake La Furia & RollzRois),56i2Lo76YMcsJt1daDxSbJ,2.78,"<a href=""https://open.spotify.com/track/56i2Lo76YMcsJt1daDxSbJ"" target=""_blank"">https://open.spotify.com/track/56i2Lo76YMcsJt1daDxSbJ</a>",56i2Lo76YMcsJt1daDxSbJ,"Keta Music, Vol. 3"
Piede in strada (feat. Mera),58oeJn3WUNbOBwaDFLgYL3,2.67,"<a href=""https://open.spotify.com/track/58oeJn3WUNbOBwaDFLgYL3"" target=""_blank"">https://open.spotify.com/track/58oeJn3WUNbOBwaDFLgYL3</a>",58oeJn3WUNbOBwaDFLgYL3,"Keta Music, Vol. 3"
Giovani eroi (feat. Not Good),1aSRwLXZ5n7PlLWcle2CyO,2.55,"<a href=""https://open.spotify.com/track/1aSRwLXZ5n7PlLWcle2CyO"" target=""_blank"">https://open.spotify.com/track/1aSRwLXZ5n7PlLWcle2CyO</a>",1aSRwLXZ5n7PlLWcle2CyO,"Keta Music, Vol. 3"
Nel male e nel bene (feat. Massimo Pericolo),0gpmaIaAS74HHiCoO462xj,3.18,"<a href=""https://open.spotify.com/track/0gpmaIaAS74HHiCoO462xj"" target=""_blank"">https://open.spotify.com/track/0gpmaIaAS74HHiCoO462xj</a>",0gpmaIaAS74HHiCoO462xj,"Keta Music, Vol. 3"
Crudo,1ygZfpABExUIUVtb15WgmJ,2.81,"<a href=""https://open.spotify.com/track/1ygZfpABExUIUVtb15WgmJ"" target=""_blank"">https://open.spotify.com/track/1ygZfpABExUIUVtb15WgmJ</a>",1ygZfpABExUIUVtb15WgmJ,17 - Dark Edition
No Cap (feat. Geolier),3uqFFmxrCv4nzkKFSNbXHv,3.22,"<a href=""https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv"" target=""_blank"">https://open.spotify.com/track/3uqFFmxrCv4nzkKFSNbXHv</a>",3uqFFmxrCv4nzkKFSNbXHv,17 - Dark Edition
Per Tutta La Città (feat. Ernia),2yPQPbigyqnHeKwWLTpnWu,2.77,"<a href=""https://open.spotify.com/track/2yPQPbigyqnHeKwWLTpnWu"" target=""_blank"">https://open.spotify.com/track/2yPQPbigyqnHeKwWLTpnWu</a>",2yPQPbigyqnHeKwWLTpnWu,17 - Dark Edition
Ok Così,0WqVAPT8FENj7AUyO2nAJ0,2.46,"<a href=""https://open.spotify.com/track/0WqVAPT8FENj7AUyO2nAJ0"" target=""_blank"">https://open.spotify.com/track/0WqVAPT8FENj7AUyO2nAJ0</a>",0WqVAPT8FENj7AUyO2nAJ0,17 - Dark Edition
Più Lei Che Noi (feat. Rkomi),6BWss9k0eYlgBmU2UUVZt4,3.06,"<a href=""https://open.spotify.com/track/6BWss9k0eYlgBmU2UUVZt4"" target=""_blank"">https://open.spotify.com/track/6BWss9k0eYlgBmU2UUVZt4</a>",6BWss9k0eYlgBmU2UUVZt4,17 - Dark Edition
L'Ultima Volta RMX (feat. Speranza),4GhsWHWoO0phlE5bUYLTlF,3.61,"<a href=""https://open.spotify.com/track/4GhsWHWoO0phlE5bUYLTlF"" target=""_blank"">https://open.spotify.com/track/4GhsWHWoO0phlE5bUYLTlF</a>",4GhsWHWoO0phlE5bUYLTlF,17 - Dark Edition
Il Seme Del Male RMX (feat. Not Good & Inamos),5qqzUrGlnjqsJdvA8TQ7EJ,2.71,"<a href=""https://open.spotify.com/track/5qqzUrGlnjqsJdvA8TQ7EJ"" target=""_blank"">https://open.spotify.com/track/5qqzUrGlnjqsJdvA8TQ7EJ</a>",5qqzUrGlnjqsJdvA8TQ7EJ,17 - Dark Edition
Broken Language,6c6n8mNJEVXtOWk8DGdzbA,1.82,"<a href=""https://open.spotify.com/track/6c6n8mNJEVXtOWk8DGdzbA"" target=""_blank"">https://open.spotify.com/track/6c6n8mNJEVXtOWk8DGdzbA</a>",6c6n8mNJEVXtOWk8DGdzbA,17 - Dark Edition
Malandrino,2Pns0FO7cWmuHzulWvjJDy,3.02,"<a href=""https://open.spotify.com/track/2Pns0FO7cWmuHzulWvjJDy"" target=""_blank"">https://open.spotify.com/track/2Pns0FO7cWmuHzulWvjJDy</a>",2Pns0FO7cWmuHzulWvjJDy,17 - Dark Edition
No Insta - feat. Lazza,5kgQU6stuVO7HiYeTBw6qe,3.0,"<a href=""https://open.spotify.com/track/5kgQU6stuVO7HiYeTBw6qe"" target=""_blank"">https://open.spotify.com/track/5kgQU6stuVO7HiYeTBw6qe</a>",5kgQU6stuVO7HiYeTBw6qe,17 - Dark Edition
